,frame_id,vehicle_id,x1,y1,x2,y2,x_center,y_center,time_window,prev_frame_id,continuous_presence,prev_x_center,prev_y_center,distance,valid_distance
3109,261,20,733,109,781,153,757.0,131.0,8,260.0,True,755.5,129.0,2.5,2.5
3110,261,21,537,93,584,136,560.5,114.5,8,260.0,True,560.5,113.5,1.0,1.0
3111,261,22,606,40,641,74,623.5,57.0,8,260.0,True,623.5,55.5,1.5,1.5
3112,261,23,674,36,707,65,690.5,50.5,8,260.0,True,690.0,49.5,1.118033988749895,1.118033988749895
3113,261,24,587,0,619,13,603.0,6.5,8,260.0,True,602.5,6.5,0.5,0.5
3114,262,5,434,140,491,203,462.5,171.5,8,261.0,True,462.5,171.5,0.0,0.0
3115,262,12,226,869,431,1079,328.5,974.0,8,261.0,True,347.0,958.0,24.45914961727002,24.45914961727002
3116,262,13,388,326,532,482,460.0,404.0,8,261.0,True,465.0,396.5,9.013878188659973,9.013878188659973
3117,262,14,872,428,995,588,933.5,508.0,8,261.0,True,932.5,501.0,7.0710678118654755,7.0710678118654755
3118,262,15,835,254,921,343,878.0,298.5,8,261.0,True,876.5,295.5,3.3541019662496847,3.3541019662496847
3119,262,16,545,424,674,572,609.5,498.0,8,261.0,True,614.0,484.0,14.705441169852742,14.705441169852742
3120,262,17,528,163,588,218,558.0,190.5,8,261.0,True,558.0,187.5,3.0,3.0
3121,262,18,634,141,680,192,657.0,166.5,8,261.0,True,656.5,163.5,3.0413812651491097,3.0413812651491097
3122,262,19,621,96,668,138,644.5,117.0,8,261.0,True,644.5,115.0,2.0,2.0
3123,262,20,734,111,783,155,758.5,133.0,8,261.0,True,757.0,131.0,2.5,2.5
3124,262,21,537,94,584,138,560.5,116.0,8,261.0,True,560.5,114.5,1.5,1.5
3125,262,22,606,41,641,75,623.5,58.0,8,261.0,True,623.5,57.0,1.0,1.0
3126,262,23,675,37,708,66,691.5,51.5,8,261.0,True,690.5,50.5,1.4142135623730951,1.4142135623730951
3127,262,24,587,0,619,14,603.0,7.0,8,261.0,True,603.0,6.5,0.5,0.5
3128,263,5,434,140,491,203,462.5,171.5,8,262.0,True,462.5,171.5,0.0,0.0
3129,263,12,226,903,408,1079,317.0,991.0,8,262.0,True,328.5,974.0,20.524375751773793,20.524375751773793
3130,263,13,381,331,529,491,455.0,411.0,8,262.0,True,460.0,404.0,8.602325267042627,8.602325267042627
3131,263,14,872,434,997,596,934.5,515.0,8,262.0,True,933.5,508.0,7.0710678118654755,7.0710678118654755
3132,263,15,837,257,923,347,880.0,302.0,8,262.0,True,878.0,298.5,4.031128874149275,4.031128874149275
3133,263,16,538,435,671,588,604.5,511.5,8,262.0,True,609.5,498.0,14.396180048887969,14.396180048887969
3134,263,17,527,165,587,221,557.0,193.0,8,262.0,True,558.0,190.5,2.692582403567252,2.692582403567252
3135,263,18,634,143,680,195,657.0,169.0,8,262.0,True,657.0,166.5,2.5,2.5
3136,263,19,621,97,669,140,645.0,118.5,8,262.0,True,644.5,117.0,1.5811388300841898,1.5811388300841898
3137,263,20,735,113,784,157,759.5,135.0,8,262.0,True,758.5,133.0,2.23606797749979,2.23606797749979
3138,263,21,537,96,584,140,560.5,118.0,8,262.0,True,560.5,116.0,2.0,2.0
3139,263,22,606,42,641,76,623.5,59.0,8,262.0,True,623.5,58.0,1.0,1.0
3140,263,23,675,38,710,68,692.5,53.0,8,262.0,True,691.5,51.5,1.8027756377319946,1.8027756377319946
3141,263,24,586,0,619,14,602.5,7.0,8,262.0,True,603.0,7.0,0.5,0.5
3142,264,5,434,140,491,203,462.5,171.5,8,263.0,True,462.5,171.5,0.0,0.0
3143,264,12,229,937,388,1079,308.5,1008.0,8,263.0,True,317.0,991.0,19.00657780874821,19.00657780874821
3144,264,13,375,337,526,500,450.5,418.5,8,263.0,True,455.0,411.0,8.74642784226795,8.74642784226795
3145,264,14,872,440,999,605,935.5,522.5,8,263.0,True,934.5,515.0,7.566372975210778,7.566372975210778
3146,264,15,838,260,925,351,881.5,305.5,8,263.0,True,880.0,302.0,3.8078865529319543,3.8078865529319543
3147,264,16,531,446,669,605,600.0,525.5,8,263.0,True,604.5,511.5,14.705441169852742,14.705441169852742
3148,264,17,526,168,587,224,556.5,196.0,8,263.0,True,557.0,193.0,3.0413812651491097,3.0413812651491097
3149,264,18,635,146,681,198,658.0,172.0,8,263.0,True,657.0,169.0,3.1622776601683795,3.1622776601683795
3150,264,19,621,99,670,142,645.5,120.5,8,263.0,True,645.0,118.5,2.0615528128088303,2.0615528128088303
3151,264,20,736,114,787,160,761.5,137.0,8,263.0,True,759.5,135.0,2.8284271247461903,2.8284271247461903
3152,264,21,537,97,584,141,560.5,119.0,8,263.0,True,560.5,118.0,1.0,1.0
3153,264,22,607,43,642,78,624.5,60.5,8,263.0,True,623.5,59.0,1.8027756377319946,1.8027756377319946
3154,264,23,676,39,711,69,693.5,54.0,8,263.0,True,692.5,53.0,1.4142135623730951,1.4142135623730951
3155,264,24,587,0,619,15,603.0,7.5,8,263.0,True,602.5,7.0,0.7071067811865476,0.7071067811865476
3156,265,5,434,140,491,203,462.5,171.5,8,264.0,True,462.5,171.5,0.0,0.0
3157,265,12,224,961,370,1079,297.0,1020.0,8,264.0,True,308.5,1008.0,16.62077013859466,16.62077013859466
3158,265,13,369,343,523,509,446.0,426.0,8,264.0,True,450.5,418.5,8.74642784226795,8.74642784226795
3159,265,14,872,445,1001,614,936.5,529.5,8,264.0,True,935.5,522.5,7.0710678118654755,7.0710678118654755
3160,265,15,840,263,927,355,883.5,309.0,8,264.0,True,881.5,305.5,4.031128874149275,4.031128874149275
3161,265,16,525,457,666,622,595.5,539.5,8,264.0,True,600.0,525.5,14.705441169852742,14.705441169852742
3162,265,17,525,170,587,227,556.0,198.5,8,264.0,True,556.5,196.0,2.5495097567963922,2.5495097567963922
3163,265,18,634,148,681,201,657.5,174.5,8,264.0,True,658.0,172.0,2.5495097567963922,2.5495097567963922
3164,265,19,622,100,670,144,646.0,122.0,8,264.0,True,645.5,120.5,1.5811388300841898,1.5811388300841898
3165,265,20,737,116,788,162,762.5,139.0,8,264.0,True,761.5,137.0,2.23606797749979,2.23606797749979
3166,265,21,537,99,585,143,561.0,121.0,8,264.0,True,560.5,119.0,2.0615528128088303,2.0615528128088303
3167,265,22,607,44,642,79,624.5,61.5,8,264.0,True,624.5,60.5,1.0,1.0
3168,265,23,677,40,712,71,694.5,55.5,8,264.0,True,693.5,54.0,1.8027756377319946,1.8027756377319946
3169,265,24,586,0,620,15,603.0,7.5,8,264.0,True,603.0,7.5,0.0,0.0
3170,266,5,434,140,491,203,462.5,171.5,8,265.0,True,462.5,171.5,0.0,0.0
3171,266,13,362,350,519,519,440.5,434.5,8,265.0,True,446.0,426.0,10.124228365658293,10.124228365658293
3172,266,14,873,452,1003,623,938.0,537.5,8,265.0,True,936.5,529.5,8.139410298049853,8.139410298049853
3173,266,15,841,266,929,358,885.0,312.0,8,265.0,True,883.5,309.0,3.3541019662496847,3.3541019662496847
3174,266,16,517,469,663,640,590.0,554.5,8,265.0,True,595.5,539.5,15.976545308670458,15.976545308670458
3175,266,17,525,173,587,230,556.0,201.5,8,265.0,True,556.0,198.5,3.0,3.0
3176,266,18,635,151,681,204,658.0,177.5,8,265.0,True,657.5,174.5,3.0413812651491097,3.0413812651491097
3177,266,19,622,102,670,146,646.0,124.0,8,265.0,True,646.0,122.0,2.0,2.0
3178,266,20,739,118,790,164,764.5,141.0,8,265.0,True,762.5,139.0,2.8284271247461903,2.8284271247461903
3179,266,21,536,100,585,145,560.5,122.5,8,265.0,True,561.0,121.0,1.5811388300841898,1.5811388300841898
3180,266,22,607,45,642,80,624.5,62.5,8,265.0,True,624.5,61.5,1.0,1.0
3181,266,23,678,41,713,72,695.5,56.5,8,265.0,True,694.5,55.5,1.4142135623730951,1.4142135623730951
3182,266,24,586,0,621,16,603.5,8.0,8,265.0,True,603.0,7.5,0.7071067811865476,0.7071067811865476
3183,267,5,434,140,491,203,462.5,171.5,8,266.0,True,462.5,171.5,0.0,0.0
3184,267,13,355,356,515,529,435.0,442.5,8,266.0,True,440.5,434.5,9.7082439194738,9.7082439194738
3185,267,14,873,459,1004,633,938.5,546.0,8,266.0,True,938.0,537.5,8.514693182963201,8.514693182963201
3186,267,15,842,269,931,362,886.5,315.5,8,266.0,True,885.0,312.0,3.8078865529319543,3.8078865529319543
3187,267,16,508,483,659,659,583.5,571.0,8,266.0,True,590.0,554.5,17.7341478509682,17.7341478509682
3188,267,17,524,175,587,233,555.5,204.0,8,266.0,True,556.0,201.5,2.5495097567963922,2.5495097567963922
3189,267,18,635,153,683,207,659.0,180.0,8,266.0,True,658.0,177.5,2.692582403567252,2.692582403567252
3190,267,19,622,104,671,148,646.5,126.0,8,266.0,True,646.0,124.0,2.0615528128088303,2.0615528128088303
3191,267,20,741,120,792,167,766.5,143.5,8,266.0,True,764.5,141.0,3.2015621187164243,3.2015621187164243
3192,267,21,536,101,585,147,560.5,124.0,8,266.0,True,560.5,122.5,1.5,1.5
3193,267,22,607,46,643,81,625.0,63.5,8,266.0,True,624.5,62.5,1.118033988749895,1.118033988749895
3194,267,23,679,42,714,73,696.5,57.5,8,266.0,True,695.5,56.5,1.4142135623730951,1.4142135623730951
3195,267,24,587,0,621,17,604.0,8.5,8,266.0,True,603.5,8.0,0.7071067811865476,0.7071067811865476
3196,268,5,435,140,490,203,462.5,171.5,8,267.0,True,462.5,171.5,0.0,0.0
3197,268,13,348,364,511,539,429.5,451.5,8,267.0,True,435.0,442.5,10.547511554864494,10.547511554864494
3198,268,14,873,465,1006,643,939.5,554.0,8,267.0,True,938.5,546.0,8.06225774829855,8.06225774829855
3199,268,15,843,272,932,366,887.5,319.0,8,267.0,True,886.5,315.5,3.640054944640259,3.640054944640259
3200,268,16,499,496,654,679,576.5,587.5,8,267.0,True,583.5,571.0,17.92344832893492,17.92344832893492
3201,268,17,523,177,587,236,555.0,206.5,8,267.0,True,555.5,204.0,2.5495097567963922,2.5495097567963922
3202,268,18,635,156,683,210,659.0,183.0,8,267.0,True,659.0,180.0,3.0,3.0
3203,268,19,623,105,672,150,647.5,127.5,8,267.0,True,646.5,126.0,1.8027756377319946,1.8027756377319946
3204,268,20,742,122,794,169,768.0,145.5,8,267.0,True,766.5,143.5,2.5,2.5
3205,268,21,536,103,585,148,560.5,125.5,8,267.0,True,560.5,124.0,1.5,1.5
3206,268,22,607,47,643,83,625.0,65.0,8,267.0,True,625.0,63.5,1.5,1.5
3207,268,23,680,43,715,75,697.5,59.0,8,267.0,True,696.5,57.5,1.8027756377319946,1.8027756377319946
3208,268,24,587,0,621,17,604.0,8.5,8,267.0,True,604.0,8.5,0.0,0.0
3209,269,5,435,140,490,203,462.5,171.5,8,268.0,True,462.5,171.5,0.0,0.0
3210,269,13,341,371,507,549,424.0,460.0,8,268.0,True,429.5,451.5,10.124228365658293,10.124228365658293
3211,269,14,873,472,1008,653,940.5,562.5,8,268.0,True,939.5,554.0,8.558621384311845,8.558621384311845
3212,269,15,845,275,934,370,889.5,322.5,8,268.0,True,887.5,319.0,4.031128874149275,4.031128874149275
3213,269,16,490,510,650,698,570.0,604.0,8,268.0,True,576.5,587.5,17.7341478509682,17.7341478509682
3214,269,17,523,180,586,239,554.5,209.5,8,268.0,True,555.0,206.5,3.0413812651491097,3.0413812651491097
3215,269,18,635,158,684,213,659.5,185.5,8,268.0,True,659.0,183.0,2.5495097567963922,2.5495097567963922
3216,269,19,623,107,672,152,647.5,129.5,8,268.0,True,647.5,127.5,2.0,2.0
3217,269,20,743,124,795,171,769.0,147.5,8,268.0,True,768.0,145.5,2.23606797749979,2.23606797749979
3218,269,21,536,104,585,150,560.5,127.0,8,268.0,True,560.5,125.5,1.5,1.5
3219,269,22,607,48,643,84,625.0,66.0,8,268.0,True,625.0,65.0,1.0,1.0
3220,269,23,681,44,716,76,698.5,60.0,8,268.0,True,697.5,59.0,1.4142135623730951,1.4142135623730951
3221,269,24,587,0,621,18,604.0,9.0,8,268.0,True,604.0,8.5,0.5,0.5
3222,270,5,435,140,490,203,462.5,171.5,9,269.0,True,462.5,171.5,0.0,0.0
3223,270,13,333,378,503,560,418.0,469.0,9,269.0,True,424.0,460.0,10.816653826391969,10.816653826391969
3224,270,14,873,479,1009,663,941.0,571.0,9,269.0,True,940.5,562.5,8.514693182963201,8.514693182963201
3225,270,15,846,278,936,374,891.0,326.0,9,269.0,True,889.5,322.5,3.8078865529319543,3.8078865529319543
3226,270,16,481,523,646,718,563.5,620.5,9,269.0,True,570.0,604.0,17.7341478509682,17.7341478509682
3227,270,17,522,182,586,242,554.0,212.0,9,269.0,True,554.5,209.5,2.5495097567963922,2.5495097567963922
3228,270,18,635,161,684,216,659.5,188.5,9,269.0,True,659.5,185.5,3.0,3.0
3229,270,19,623,109,672,154,647.5,131.5,9,269.0,True,647.5,129.5,2.0,2.0
3230,270,20,744,126,797,174,770.5,150.0,9,269.0,True,769.0,147.5,2.9154759474226504,2.9154759474226504
3231,270,21,536,105,586,152,561.0,128.5,9,269.0,True,560.5,127.0,1.5811388300841898,1.5811388300841898
3232,270,22,607,49,643,85,625.0,67.0,9,269.0,True,625.0,66.0,1.0,1.0
3233,270,23,682,45,717,78,699.5,61.5,9,269.0,True,698.5,60.0,1.8027756377319946,1.8027756377319946
3234,270,24,587,0,622,18,604.5,9.0,9,269.0,True,604.0,9.0,0.5,0.5
3235,271,5,435,140,490,203,462.5,171.5,9,270.0,True,462.5,171.5,0.0,0.0
3236,271,13,324,386,498,572,411.0,479.0,9,270.0,True,418.0,469.0,12.206555615733702,12.206555615733702
3237,271,14,873,486,1011,674,942.0,580.0,9,270.0,True,941.0,571.0,9.055385138137417,9.055385138137417
3238,271,15,848,281,938,377,893.0,329.0,9,270.0,True,891.0,326.0,3.605551275463989,3.605551275463989
3239,271,16,467,540,640,745,553.5,642.5,9,270.0,True,563.5,620.5,24.166091947189145,24.166091947189145
3240,271,17,521,185,585,245,553.0,215.0,9,270.0,True,554.0,212.0,3.1622776601683795,3.1622776601683795
3241,271,18,636,164,684,219,660.0,191.5,9,270.0,True,659.5,188.5,3.0413812651491097,3.0413812651491097
3242,271,19,623,110,672,156,647.5,133.0,9,270.0,True,647.5,131.5,1.5,1.5
3243,271,20,746,127,799,176,772.5,151.5,9,270.0,True,770.5,150.0,2.5,2.5
3244,271,21,536,106,586,154,561.0,130.0,9,270.0,True,561.0,128.5,1.5,1.5
3245,271,22,607,50,644,86,625.5,68.0,9,270.0,True,625.0,67.0,1.118033988749895,1.118033988749895
3246,271,23,682,46,719,79,700.5,62.5,9,270.0,True,699.5,61.5,1.4142135623730951,1.4142135623730951
3247,271,24,587,0,622,19,604.5,9.5,9,270.0,True,604.5,9.0,0.5,0.5
3248,272,5,435,140,490,203,462.5,171.5,9,271.0,True,462.5,171.5,0.0,0.0
3249,272,13,313,394,493,586,403.0,490.0,9,271.0,True,411.0,479.0,13.601470508735444,13.601470508735444
3250,272,14,872,494,1013,686,942.5,590.0,9,271.0,True,942.0,580.0,10.012492197250394,10.012492197250394
3251,272,15,849,284,939,381,894.0,332.5,9,271.0,True,893.0,329.0,3.640054944640259,3.640054944640259
3252,272,16,451,558,633,776,542.0,667.0,9,271.0,True,553.5,642.5,27.064737205448715,27.064737205448715
3253,272,17,520,188,585,249,552.5,218.5,9,271.0,True,553.0,215.0,3.5355339059327378,3.5355339059327378
3254,272,18,636,167,685,223,660.5,195.0,9,271.0,True,660.0,191.5,3.5355339059327378,3.5355339059327378
3255,272,19,623,112,673,158,648.0,135.0,9,271.0,True,647.5,133.0,2.0615528128088303,2.0615528128088303
3256,272,20,747,130,801,178,774.0,154.0,9,271.0,True,772.5,151.5,2.9154759474226504,2.9154759474226504
3257,272,21,536,108,586,155,561.0,131.5,9,271.0,True,561.0,130.0,1.5,1.5
3258,272,22,607,51,644,87,625.5,69.0,9,271.0,True,625.5,68.0,1.0,1.0
3259,272,23,684,48,719,81,701.5,64.5,9,271.0,True,700.5,62.5,2.23606797749979,2.23606797749979
3260,272,24,586,0,623,20,604.5,10.0,9,271.0,True,604.5,9.5,0.5,0.5
3261,273,5,435,140,490,203,462.5,171.5,9,272.0,True,462.5,171.5,0.0,0.0
3262,273,13,303,403,487,599,395.0,501.0,9,272.0,True,403.0,490.0,13.601470508735444,13.601470508735444
3263,273,14,872,502,1015,698,943.5,600.0,9,272.0,True,942.5,590.0,10.04987562112089,10.04987562112089
3264,273,15,850,287,941,385,895.5,336.0,9,272.0,True,894.0,332.5,3.8078865529319543,3.8078865529319543
3265,273,16,436,578,626,807,531.0,692.5,9,272.0,True,542.0,667.0,27.77138815399763,27.77138815399763
3266,273,17,520,191,585,252,552.5,221.5,9,272.0,True,552.5,218.5,3.0,3.0
3267,273,18,636,170,685,227,660.5,198.5,9,272.0,True,660.5,195.0,3.5,3.5
3268,273,19,623,114,673,161,648.0,137.5,9,272.0,True,648.0,135.0,2.5,2.5
3269,273,20,749,132,803,180,776.0,156.0,9,272.0,True,774.0,154.0,2.8284271247461903,2.8284271247461903
3270,273,21,536,110,586,157,561.0,133.5,9,272.0,True,561.0,131.5,2.0,2.0
3271,273,22,607,52,645,89,626.0,70.5,9,272.0,True,625.5,69.0,1.5811388300841898,1.5811388300841898
3272,273,23,685,49,721,82,703.0,65.5,9,272.0,True,701.5,64.5,1.8027756377319946,1.8027756377319946
3273,273,24,587,0,623,21,605.0,10.5,9,272.0,True,604.5,10.0,0.7071067811865476,0.7071067811865476
3274,274,5,435,140,490,203,462.5,171.5,9,273.0,True,462.5,171.5,0.0,0.0
3275,274,13,293,411,482,613,387.5,512.0,9,273.0,True,395.0,501.0,13.313526955694348,13.313526955694348
3276,274,14,872,510,1017,710,944.5,610.0,9,273.0,True,943.5,600.0,10.04987562112089,10.04987562112089
3277,274,15,851,290,943,389,897.0,339.5,9,273.0,True,895.5,336.0,3.8078865529319543,3.8078865529319543
3278,274,16,420,597,619,839,519.5,718.0,9,273.0,True,531.0,692.5,27.97320146139873,27.97320146139873
3279,274,17,518,194,584,256,551.0,225.0,9,273.0,True,552.5,221.5,3.8078865529319543,3.8078865529319543
3280,274,18,636,173,686,230,661.0,201.5,9,273.0,True,660.5,198.5,3.0413812651491097,3.0413812651491097
3281,274,19,623,116,674,163,648.5,139.5,9,273.0,True,648.0,137.5,2.0615528128088303,2.0615528128088303
3282,274,20,751,134,805,183,778.0,158.5,9,273.0,True,776.0,156.0,3.2015621187164243,3.2015621187164243
3283,274,21,535,111,586,159,560.5,135.0,9,273.0,True,561.0,133.5,1.5811388300841898,1.5811388300841898
3284,274,22,607,53,645,90,626.0,71.5,9,273.0,True,626.0,70.5,1.0,1.0
3285,274,23,686,50,722,83,704.0,66.5,9,273.0,True,703.0,65.5,1.4142135623730951,1.4142135623730951
3286,274,24,587,0,623,21,605.0,10.5,9,273.0,True,605.0,10.5,0.0,0.0
3287,275,5,435,140,490,203,462.5,171.5,9,274.0,True,462.5,171.5,0.0,0.0
3288,275,13,283,420,477,627,380.0,523.5,9,274.0,True,387.5,512.0,13.729530217745982,13.729530217745982
3289,275,14,872,518,1019,722,945.5,620.0,9,274.0,True,944.5,610.0,10.04987562112089,10.04987562112089
3290,275,15,852,293,944,393,898.0,343.0,9,274.0,True,897.0,339.5,3.640054944640259,3.640054944640259
3291,275,16,403,617,612,871,507.5,744.0,9,274.0,True,519.5,718.0,28.635642126552707,28.635642126552707
3292,275,17,517,197,584,260,550.5,228.5,9,274.0,True,551.0,225.0,3.5355339059327378,3.5355339059327378
3293,275,18,636,176,686,234,661.0,205.0,9,274.0,True,661.0,201.5,3.5,3.5
3294,275,19,624,118,674,165,649.0,141.5,9,274.0,True,648.5,139.5,2.0615528128088303,2.0615528128088303
3295,275,20,752,136,807,185,779.5,160.5,9,274.0,True,778.0,158.5,2.5,2.5
3296,275,21,535,113,586,161,560.5,137.0,9,274.0,True,560.5,135.0,2.0,2.0
3297,275,22,607,54,646,91,626.5,72.5,9,274.0,True,626.0,71.5,1.118033988749895,1.118033988749895
3298,275,23,687,52,723,85,705.0,68.5,9,274.0,True,704.0,66.5,2.23606797749979,2.23606797749979
3299,275,24,587,0,623,22,605.0,11.0,9,274.0,True,605.0,10.5,0.5,0.5
3300,276,5,435,140,490,203,462.5,171.5,9,275.0,True,462.5,171.5,0.0,0.0
3301,276,13,273,429,471,641,372.0,535.0,9,275.0,True,380.0,523.5,14.0089257261219,14.0089257261219
3302,276,14,871,526,1022,735,946.5,630.5,9,275.0,True,945.5,620.0,10.547511554864494,10.547511554864494
3303,276,15,853,296,946,398,899.5,347.0,9,275.0,True,898.0,343.0,4.272001872658765,4.272001872658765
3304,276,16,387,637,605,903,496.0,770.0,9,275.0,True,507.5,744.0,28.429737951659,28.429737951659
3305,276,17,517,200,584,263,550.5,231.5,9,275.0,True,550.5,228.5,3.0,3.0
3306,276,18,636,179,687,237,661.5,208.0,9,275.0,True,661.0,205.0,3.0413812651491097,3.0413812651491097
3307,276,19,624,120,675,168,649.5,144.0,9,275.0,True,649.0,141.5,2.5495097567963922,2.5495097567963922
3308,276,20,754,138,809,188,781.5,163.0,9,275.0,True,779.5,160.5,3.2015621187164243,3.2015621187164243
3309,276,21,535,115,586,163,560.5,139.0,9,275.0,True,560.5,137.0,2.0,2.0
3310,276,22,607,55,646,93,626.5,74.0,9,275.0,True,626.5,72.5,1.5,1.5
3311,276,23,688,53,724,86,706.0,69.5,9,275.0,True,705.0,68.5,1.4142135623730951,1.4142135623730951
3312,276,24,587,0,624,23,605.5,11.5,9,275.0,True,605.0,11.0,0.7071067811865476,0.7071067811865476
3313,277,5,435,140,490,203,462.5,171.5,9,276.0,True,462.5,171.5,0.0,0.0
3314,277,13,263,438,466,655,364.5,546.5,9,276.0,True,372.0,535.0,13.729530217745982,13.729530217745982
3315,277,14,871,534,1024,747,947.5,640.5,9,276.0,True,946.5,630.5,10.04987562112089,10.04987562112089
3316,277,15,854,299,948,402,901.0,350.5,9,276.0,True,899.5,347.0,3.8078865529319543,3.8078865529319543
3317,277,16,371,656,598,935,484.5,795.5,9,276.0,True,496.0,770.0,27.97320146139873,27.97320146139873
3318,277,17,515,203,583,267,549.0,235.0,9,276.0,True,550.5,231.5,3.8078865529319543,3.8078865529319543
3319,277,18,635,182,688,241,661.5,211.5,9,276.0,True,661.5,208.0,3.5,3.5
3320,277,19,624,122,675,170,649.5,146.0,9,276.0,True,649.5,144.0,2.0,2.0
3321,277,20,755,140,811,191,783.0,165.5,9,276.0,True,781.5,163.0,2.9154759474226504,2.9154759474226504
3322,277,21,535,116,586,165,560.5,140.5,9,276.0,True,560.5,139.0,1.5,1.5
3323,277,22,607,56,646,94,626.5,75.0,9,276.0,True,626.5,74.0,1.0,1.0
3324,277,23,689,54,725,87,707.0,70.5,9,276.0,True,706.0,69.5,1.4142135623730951,1.4142135623730951
3325,277,24,587,0,624,24,605.5,12.0,9,276.0,True,605.5,11.5,0.5,0.5
3326,278,5,435,140,490,203,462.5,171.5,9,277.0,True,462.5,171.5,0.0,0.0
3327,278,13,253,447,461,669,357.0,558.0,9,277.0,True,364.5,546.5,13.729530217745982,13.729530217745982
3328,278,14,871,541,1026,759,948.5,650.0,9,277.0,True,947.5,640.5,9.5524865872714,9.5524865872714
3329,278,15,855,302,949,406,902.0,354.0,9,277.0,True,901.0,350.5,3.640054944640259,3.640054944640259
3330,278,16,355,675,591,968,473.0,821.5,9,277.0,True,484.5,795.5,28.429737951659,28.429737951659
3331,278,17,514,206,583,271,548.5,238.5,9,277.0,True,549.0,235.0,3.5355339059327378,3.5355339059327378
3332,278,18,635,184,688,245,661.5,214.5,9,277.0,True,661.5,211.5,3.0,3.0
3333,278,19,624,124,676,173,650.0,148.5,9,277.0,True,649.5,146.0,2.5495097567963922,2.5495097567963922
3334,278,20,757,142,813,193,785.0,167.5,9,277.0,True,783.0,165.5,2.8284271247461903,2.8284271247461903
3335,278,21,535,118,586,166,560.5,142.0,9,277.0,True,560.5,140.5,1.5,1.5
3336,278,22,607,57,647,96,627.0,76.5,9,277.0,True,626.5,75.0,1.5811388300841898,1.5811388300841898
3337,278,23,690,55,726,89,708.0,72.0,9,277.0,True,707.0,70.5,1.8027756377319946,1.8027756377319946
3338,278,24,587,0,624,25,605.5,12.5,9,277.0,True,605.5,12.0,0.5,0.5
3339,279,5,435,140,490,203,462.5,171.5,9,278.0,True,462.5,171.5,0.0,0.0
3340,279,13,242,455,455,682,348.5,568.5,9,278.0,True,357.0,558.0,13.509256086106296,13.509256086106296
3341,279,14,871,549,1028,772,949.5,660.5,9,278.0,True,948.5,650.0,10.547511554864494,10.547511554864494
3342,279,15,856,305,951,410,903.5,357.5,9,278.0,True,902.0,354.0,3.8078865529319543,3.8078865529319543
3343,279,16,339,695,583,999,461.0,847.0,9,278.0,True,473.0,821.5,28.182441342083905,28.182441342083905
3344,279,17,513,209,583,274,548.0,241.5,9,278.0,True,548.5,238.5,3.0413812651491097,3.0413812651491097
3345,279,18,635,187,689,248,662.0,217.5,9,278.0,True,661.5,214.5,3.0413812651491097,3.0413812651491097
3346,279,19,624,126,676,175,650.0,150.5,9,278.0,True,650.0,148.5,2.0,2.0
3347,279,20,758,144,815,196,786.5,170.0,9,278.0,True,785.0,167.5,2.9154759474226504,2.9154759474226504
3348,279,21,535,120,586,168,560.5,144.0,9,278.0,True,560.5,142.0,2.0,2.0
3349,279,22,607,58,647,97,627.0,77.5,9,278.0,True,627.0,76.5,1.0,1.0
3350,279,23,690,57,727,90,708.5,73.5,9,278.0,True,708.0,72.0,1.5811388300841898,1.5811388300841898
3351,279,24,588,0,624,25,606.0,12.5,9,278.0,True,605.5,12.5,0.5,0.5
3352,280,5,435,140,490,203,462.5,171.5,9,279.0,True,462.5,171.5,0.0,0.0
3353,280,13,232,464,450,696,341.0,580.0,9,279.0,True,348.5,568.5,13.729530217745982,13.729530217745982
3354,280,14,871,557,1029,784,950.0,670.5,9,279.0,True,949.5,660.5,10.012492197250394,10.012492197250394
3355,280,15,857,308,953,414,905.0,361.0,9,279.0,True,903.5,357.5,3.8078865529319543,3.8078865529319543
3356,280,16,323,715,576,1031,449.5,873.0,9,279.0,True,461.0,847.0,28.429737951659,28.429737951659
3357,280,17,512,212,582,278,547.0,245.0,9,279.0,True,548.0,241.5,3.640054944640259,3.640054944640259
3358,280,18,635,190,689,252,662.0,221.0,9,279.0,True,662.0,217.5,3.5,3.5
3359,280,19,624,128,676,177,650.0,152.5,9,279.0,True,650.0,150.5,2.0,2.0
3360,280,20,760,146,818,198,789.0,172.0,9,279.0,True,786.5,170.0,3.2015621187164243,3.2015621187164243
3361,280,21,534,121,586,170,560.0,145.5,9,279.0,True,560.5,144.0,1.5811388300841898,1.5811388300841898
3362,280,22,608,59,647,98,627.5,78.5,9,279.0,True,627.0,77.5,1.118033988749895,1.118033988749895
3363,280,23,691,58,729,92,710.0,75.0,9,279.0,True,708.5,73.5,2.1213203435596424,2.1213203435596424
3364,280,24,588,0,624,25,606.0,12.5,9,279.0,True,606.0,12.5,0.0,0.0
3365,281,5,435,140,490,203,462.5,171.5,9,280.0,True,462.5,171.5,0.0,0.0
3366,281,13,219,474,443,713,331.0,593.5,9,280.0,True,341.0,580.0,16.80029761641144,16.80029761641144
3367,281,14,870,566,1032,799,951.0,682.5,9,280.0,True,950.0,670.5,12.041594578792296,12.041594578792296
3368,281,15,859,311,954,418,906.5,364.5,9,280.0,True,905.0,361.0,3.8078865529319543,3.8078865529319543
3369,281,16,302,738,566,1071,434.0,904.5,9,280.0,True,449.5,873.0,35.106979363083916,35.106979363083916
3370,281,17,511,215,582,282,546.5,248.5,9,280.0,True,547.0,245.0,3.5355339059327378,3.5355339059327378
